日期,煤源_保證_A,煤源_保證_B,煤源_保證_C,煤源_保證_D,用煤量_保證_A,用煤量_保證_B,用煤量_保證_C,用煤量_保證_D,熱值_kcalkg_保證_A,熱值_kcalkg_保證_B,熱值_kcalkg_保證_C,熱值_kcalkg_保證_D,揮發份_pct_保證_A,揮發份_pct_保證_B,揮發份_pct_保證_C,揮發份_pct_保證_D,總水份_pct_保證_A,總水份_pct_保證_B,總水份_pct_保證_C,總水份_pct_保證_D,灰份_pct_保證_A,灰份_pct_保證_B,灰份_pct_保證_C,灰份_pct_保證_D,用煤量合計_保證,發電量_保證_MWh,平均熱值_保證_kcalkg,保證時段發電量_avg_MW,保證時段發電量_max_MW,保證時段發電量_min_MW,燃燒器角度_度,主蒸汽溫度_C,再熱蒸汽溫度_C,溫度Tag_C,原煤耗_g,未燃碳_飛灰保證_pct,熱耗率,SCR入口NOx,SCR入口CO,冷凝器真空度,冷凝器出口水溫_C,燃燒風門開度_A_pct,燃燒風門開度_B_pct,燃燒風門開度_C_pct,燃燒風門開度_D_pct,火上風門開度_FCP,火上風門開度_FCS,火上風門開度_FCT,火上風門開度_FCF
2026-04-09,印尼+澳洲,印尼+澳洲,印尼+澳洲,印尼+澳洲,775.8125,648,793.9375,796.1875,6065.5,6065.5,6065.5,6065.5,34.54,34.54,34.54,34.54,13.41,13.41,13.41,13.41,8.46,8.46,8.46,8.46,3013.9375,8165,6065.5,629.9769057642163,656.6160278320312,608.5979614257812,-30,532.122047599929,528.1754074682055,393.71255255111345,363.7372243141474,4.210355785136554,9230.942192980097,112.2388798940517,2058.2601072111397,7.340867519378662,38.9375,60,60,60,60,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579
2026-04-10,澳洲,印尼,印尼,印尼,745.4375,620.3125,769.5625,761.4375,6277,5905,5905,5905,30.31,37.21,37.21,37.21,11,16.3,16.3,16.3,12.14,8.01,8.01,8.01,2896.75,8135,6000.728920341762,625.7654259723166,642.1536865234375,608.9508666992188,-30,532.7048218085638,528.7279005123831,395.53063785328584,360.86553245537806,5.108745421999831,9060.96893405308,142.8470949821765,452.08378301069257,7.416294574737549,39.15625,60,60,60,60,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579
2026-04-13,澳洲,澳洲,印尼,印尼,736.6875,629.9375,768.6875,819.625,6277,6277,5905,5905,30.31,30.31,37.21,37.21,11,11,16.3,16.3,12.14,12.14,8.01,8.01,2954.9375,8182,6077.045770849637,630.7069169066447,666.5859375,599.9913330078125,-30,523.1925243172805,519.5129118233996,388.69295761225476,360.2264297275425,4.552341953110245,9160.036148536554,136.9263793281887,521.7584976040189,7.598634719848633,39.6875,60,60,60,60,1.2999999523162842,1.2999999523162842,0.6000000238418579,1.2999999523162842
2026-04-14,澳洲,澳洲,印尼,印尼,759.375,629.75,731.1875,717.0625,6277,6277,5905,5905,30.31,30.31,37.21,37.21,11,11,16.3,16.3,12.14,12.14,8.01,8.01,2837.375,7730,6087.124146438169,592.5150895765065,649.2900390625,542.2874145507812,-30,518.6367510237047,514.9116176205218,381.6692150535486,367.84424735329173,5.0816307972654196,9362.941313713805,132.47895557374295,445.7614464381772,7.82421875,40.28125,60,60,60,60,1,1,0.6000000238418579,1
2026-04-15,澳洲,澳洲,印尼,印尼,740.6875,705.75,763.25,719.625,6277,6277,5905,5905,30.31,30.31,37.21,37.21,11,11,16.3,16.3,12.14,12.14,8.01,8.01,2929.3125,7915,6088.686359854061,616.0507250539482,662.577880859375,518.7069702148438,-30,523.1934903430207,519.4781446530081,386.2512777967526,372.3613595706619,2.3040335083300367,9482.357278855097,125.46218013787009,835.094793651415,7.215798854827881,38.79961395263672,60,60,60,60,1,1,1,1
2026-04-16,澳洲,澳洲,印尼,印尼,732.4375,778.4375,798.5625,741.875,6277,6277,5905,5905,30.31,30.31,37.21,37.21,11,11,16.3,16.3,12.14,12.14,8.01,8.01,3051.3125,8362,6089.197947604514,645.7350739383942,663.0952758789062,621.4329833984375,-30,526.226980302035,522.5115192540161,390.1154479590218,363.30516369443706,3.7122053994618724,9254.052554032472,95.67313516018031,780.1932038407192,8.090189933776855,40.70591735839844,60,60,60,60,1,1,0.800000011920929,1
2026-04-17,澳洲,澳洲,印尼,印尼,755.4375,809.0625,775.375,727.4375,6277,6277,5905,5905,30.31,30.31,37.21,37.21,11,11,16.3,16.3,12.14,12.14,8.01,8.01,3067.3125,8408,6094.740693196406,647.2964276950378,660.7384033203125,627.7011108398438,-30,527.725050982307,524.0298669527253,389.29927422018613,365.1793973833752,3.3113531395613593,9310.01945123563,28.751992505834536,337.92102786403177,7.843364715576172,40.03125,60,60,60,60,1,1,1,1
2026-04-18,澳洲,澳洲,印尼,印尼,769.25,821.125,775.25,683.9375,6277,6277,5905,5905,30.31,30.31,37.21,37.21,11,11,16.3,16.3,12.14,12.14,8.01,8.01,3049.5625,8433,6099.001434632017,649.8098887567935,661.5039672851562,636.644775390625,-30,527.1792836689278,523.4941858159916,389.36959920819766,363.139074365017,4.197525265299623,9263.74317160906,66.24373324264955,1043.0844593145657,7.88671875,40.4871940612793,60,60,60,60,1,1,1,1
2026-04-20,澳洲,澳洲,印尼,印尼,779.125,748.875,735.4375,760.3125,6277,6277,5905,5905,30.31,30.31,37.21,37.21,11,11,16.3,16.3,12.14,12.14,8.01,8.01,3023.75,8368,6092.983794956594,646.3591051809013,665.7349243164062,630.366943359375,-30,521.7770011492092,518.2295483055017,386.64854357004776,359.10390378548897,4.725260779859011,9158.032230481072,95.17951858013183,2040.0837691519266,8.109375,40.737178802490234,60,60,60,60,0.800000011920929,0.800000011920929,1,0.800000011920929
2026-04-21,澳洲,澳洲,印尼,印尼,769.1875,804.6875,729.75,716.5,6277,6277,5905,5905,30.31,30.31,37.21,37.21,11,11,16.3,16.3,12.14,12.14,8.01,8.01,3020.125,8439,6098.860022350068,649.9816216276125,659.8983764648438,638.9588623046875,-30,526.0804900732796,522.5060453683215,385.4032180278807,360.2756253398586,5.414612961094917,9179.462477229472,88.85486057408326,1906.3074850097032,8.109375,40.84938049316406,60,60,60,60,1,1,1,1
2026-04-22,澳洲,澳洲,印尼,印尼,824.875,874.9375,785.8125,754,6277,6277,5905,5905,30.31,30.31,37.21,37.21,11,11,16.3,16.3,12.14,12.14,8.01,8.01,3239.625,8437,6100.18624840838,649.8667875714315,662.5739135742188,638.966064453125,-30,524.7127130610863,521.0592349313409,385.234367390118,374.0614390180204,3.9250805011497167,9547.074440650304,92.29320500756774,1285.8300996082824,8.155957221984863,40.90625,60,60,60,60,1,1,1,1
2026-04-23,澳洲,澳洲,印尼,印尼,839.625,870.25,848.25,769.9375,6277,6277,5905,5905,30.31,30.31,37.21,37.21,11,11,16.3,16.3,12.14,12.14,8.01,8.01,3328.0625,8399,6096.124265244418,647.6407945247562,661.796875,606.9945678710938,-30,522.3207253848805,518.701945546338,382.2995054435242,395.61505467880295,4.096987186915706,10091.738596588304,94.41250943295334,1271.5382539207674,7.984375,40.65625,60,60,60,60,1,1,1,1
2026-04-24,澳洲,澳洲,印尼,印尼,887.875,889.25,889.9375,777.3125,6277,6277,5905,5905,30.31,30.31,37.21,37.21,11,11,16.3,16.3,12.14,12.14,8.01,8.01,3444.375,8449,6096.9333696243875,650.0265091605809,666.039306640625,621.4346313476562,-30,522.57427307285,518.9447923352956,381.57856820733343,407.686406372421,2.769376259165985,10401.58459473753,97.13861398427578,1319.304261419779,8.046875,40.76837158203125,60,60,60,60,0.6000000238418579,1,1,0.6000000238418579
2026-04-25,澳洲,澳洲,印尼,印尼,874.625,865,825.5,769.25,6277,6277,5905,5905,30.31,30.31,37.21,37.21,11,11,16.3,16.3,12.14,12.14,8.01,8.01,3334.375,8450,6099.081499531397,649.8842445627198,659.279541015625,635.1660766601562,-30,526.3101905764216,522.529087466657,381.9389957515785,394.23547650130547,2.790837607646071,10061.858107996086,104.28031792604101,808.5866392677093,7.825310707092285,40.1065673828125,60,60,60,60,0.8999999761581421,0.8999999761581421,1,0.8999999761581421
2026-04-27,澳洲,澳洲,印尼,印尼,870.1875,839.4375,837.5,814.4375,6277,6277,5905,5905,30.31,30.31,37.21,37.21,11,11,16.3,16.3,12.14,12.14,8.01,8.01,3361.5625,8428,6094.191930835735,649.6056986074618,666.0393676757812,636.644287109375,-30,521.7250417723985,518.0635100850059,380.6147771186536,398.25248593484235,5.984139235617162,10157.129745420645,101.26954428436201,914.0040856383341,8.124285697937012,40.84375,60,60,60,60,1.2999999523162842,1.2999999523162842,1,1.2999999523162842
2026-04-28,澳洲,澳洲,印尼,印尼,808.4375,810,785.8125,749.125,6277,6277,5905,5905,30.31,30.31,37.21,37.21,11,11,16.3,16.3,12.14,12.14,8.01,8.01,3153.375,8448,6095.9251991913425,649.6674097553848,659.48046875,639.5140380859375,-30,522.0954674918329,518.3823641023367,378.98748709051813,383.78651538862806,4.362617280907788,9790.069875065208,98.22865608586069,1256.3370234106508,8.075175285339355,40.9375,60,60,60,60,1,1,1,1
2026-04-29,澳洲,澳洲,印尼,印尼,814.9375,815.75,768.25,754.5625,6277,6277,5905,5905,30.31,30.31,37.21,37.21,11,11,16.3,16.3,12.14,12.14,8.01,8.01,3153.5,8410,6097.36269224671,649.1417083349984,668.3068237304688,607.5267944335938,-30,522.8578164961637,519.1380712796965,377.85832827048534,371.9328665837859,4.764326651865192,9485.647338349801,92.34496861528558,2299.266106568944,7.94921875,40.35664367675781,60,60,60,60,1,1,1,1
2026-04-30,澳洲,澳洲,印尼,印尼,802.5625,809.25,759.6875,760.1875,6277,6277,5905,5905,30.31,30.31,37.21,37.21,11,11,16.3,16.3,12.14,12.14,8.01,8.01,3131.6875,8372,6096.460434669807,644.474287106253,662.346923828125,592.3488159179688,-30,519.836586447323,516.062718110926,377.4859510651025,372.0978032096817,5.59137855381721,9493.323077019208,102.50131902670311,1646.2398646225404,8.06498908996582,40.65625,60,60,60,60,1,1,1,1
2026-05-01,澳洲,澳洲,印尼,印尼,782.375,810.8125,735.1875,739.3125,6387,6387,5905,5905,29.79,29.79,37.21,37.21,9.8,9.8,16.3,16.3,12.4,12.4,8.01,8.01,3067.6875,8030,6155.32418556323,619.5492058873482,653.96875,603.3780517578125,-30,508.23365807106427,504.55766671027067,373.4759018061411,378.33180147058823,5.294878788419527,9749.80848635464,104.95057143579663,1605.241019012373,8.040290832519531,40.84375,60,60,60,60,1.100000023841858,1.100000023841858,1,1.100000023841858
2026-05-04,澳洲,澳洲,印尼,印尼,791.1875,840.125,758.4375,761.875,6387,6387,5905,5905,29.79,29.79,37.21,37.21,9.8,9.8,16.3,16.3,12.4,12.4,8.01,8.01,3151.625,8420,6154.488002221076,646.6949140543828,660.734130859375,612.7155151367188,-30,517.2737827154682,513.6555733839265,375.40190650070525,374.3311533888228,4.668907273502846,9639.438186087991,98.08905092793756,1548.165758450013,7.830767631530762,40.268524169921875,60,60,60,60,1,1,1,1.2000000476837158
2026-05-05,澳洲,澳洲,澳洲,印尼,783.125,827.625,743.875,745.375,6387,6387,6387,5905,29.79,29.79,29.79,37.21,9.8,9.8,9.8,16.3,12.4,12.4,12.4,8.01,3100,8464,6271.106209677419,650.0285749118347,659.906982421875,638.7637939453125,-30,521.4474548183744,517.8057099949673,375.99423592413785,365.5757200573439,5.671907389742173,9514.493874038837,106.20790831817081,956.1303344492412,8.090320587158203,40.900901794433594,60,60,60,60,1.399999976158142,1.399999976158142,1,1.399999976158142
2026-05-06,澳洲,澳洲,澳洲,印尼,789.25,764.75,733.875,700.4375,6387,6387,6387,5905,29.79,29.79,29.79,37.21,9.8,9.8,9.8,16.3,12.4,12.4,12.4,8.01,2988.3125,8459,6274.02290172129,649.8765997142743,658.21875,638.7650756835938,-30,524.6547014865729,521.0433342194618,375.86571122191447,361.37319123973407,6.377298089253039,9405.375732727156,99.87944061981747,1195.669649519274,8.13671875,40.987308502197266,60,60,60,60,1.5,1.5,1,1.5
2026-05-07,澳洲,澳洲,澳洲,印尼,777.8125,753.0625,723.75,674.75,6387,6387,6387,5905,29.79,29.79,29.79,37.21,9.8,9.8,9.8,16.3,12.4,12.4,12.4,8.01,2929.375,8456,6275.976488158737,649.92873263542,665.5101318359375,640.88671875,-30,525.0525112298443,521.4934889849494,377.11561256662355,350.5635112212944,5.999005190724995,9126.629362115085,98.95911370122523,979.2864964185163,8.184398651123047,41.206024169921875,60,60,60,60,1.5,1.5,1,1.5
2026-05-08,澳洲,澳洲,澳洲,印尼,762.5,788.0625,732.4375,681.4375,6387,6387,6387,5905,29.79,29.79,29.79,37.21,9.8,9.8,9.8,16.3,12.4,12.4,12.4,8.01,2964.4375,8456,6276.202293858447,649.8587970392174,661.5038452148438,636.63818359375,-30,523.6728222156729,520.1911262063419,376.96690497434963,351.4076356285863,6.5800090684390655,9103.216918133803,80.43264426298612,1163.0697977597756,8.340340614318848,41.387672424316406,60,60,60,60,1.100000023841858,1.100000023841858,1.100000023841858,1.100000023841858
2026-05-09,澳洲,澳洲,澳洲,印尼,747.8125,657.125,722.3125,659.3125,6257,6257,6257,5905,26.2,26.2,26.2,37.21,9.4,9.4,9.4,16.3,13.85,13.85,13.85,8.01,2786.5625,8126,6173.715307838959,627.5720843146829,658.7529296875,588.3958129882812,-30,513.9606693980029,510.4534507029502,373.98924910991695,345.2951740009764,6.8206639476933235,8909.812717414046,86.61756728212242,1017.8033685611032,8.343483924865723,41.3125,60,60,60,60,1,1,1,1
2026-05-11,澳洲,澳洲,澳洲,印尼,725.375,724.3125,684.375,714.625,6387,6387,6387,6070,29.79,29.79,29.79,37.46,9.8,9.8,9.8,15.9,12.4,12.4,12.4,4.78,2848.6875,8417,6307.477017924922,648.8862983723126,662.033447265625,598.9337158203125,-30,526.084659273972,522.4848578177449,376.674924065085,342.14638696164417,6.2874803015021135,8933.812931306453,122.66937957883187,1106.6818901608362,8.506693840026855,41.75542449951172,60,60,60,60,0.800000011920929,0.800000011920929,1,0.800000011920929
2026-05-12,澳洲,澳洲,澳洲,印尼,677.4375,689.3125,677.125,742,6257,6257,6257,6070,26.2,26.2,26.2,37.46,9.4,9.4,9.4,15.9,13.85,13.85,13.85,4.78,2785.875,8472,6207.1937452326465,650.4035205109345,661.2705078125,639.4978637695312,-30,524.2551706611653,520.6653407650531,376.0167303060937,335.7612169036129,6.645009902559592,8688.852877037956,126.50412190234874,736.1864751245055,8.359375,41.512760162353516,60,60,60,60,0.6000000238418579,0.6000000238418579,1,0.6000000238418579
2026-05-13,澳洲,澳洲,澳洲,印尼,661.3125,663.5,668.5625,749.5625,6257,6257,6257,6070,26.2,26.2,26.2,37.46,9.4,9.4,9.4,15.9,13.85,13.85,13.85,4.78,2742.9375,8444,6205.898512087862,650.130766027114,660.2224731445312,639.8368530273438,-30,526.4107449036425,522.7623507214324,376.40221367955513,331.32722102373015,8.012374687102126,8572.062671210044,123.41887288203324,689.0790669863181,8.4375,41.5625,60,60,60,60,0.800000011920929,0.800000011920929,1,0.800000011920929
2026-05-14,澳洲,澳洲,澳洲,印尼,675.375,667.8125,663.4375,746.5625,6257,6257,6257,6070,26.2,26.2,26.2,37.46,9.4,9.4,9.4,15.9,13.85,13.85,13.85,4.78,2753.1875,8462,6206.29252457379,649.9164472418978,658.74267578125,642.16845703125,-30,525.4185173639556,521.8400053916989,376.29093222849815,330.55320258030883,10.652798433443582,8553.074388610152,123.7000992231052,799.0570204947,8.626025199890137,42.125,60,60,60,60,0.8999999761581421,0.8999999761581421,1,0.8999999761581421
2026-05-15,澳洲,澳洲,澳洲,印尼,653.9375,660.8125,671.5625,762.625,6257,6257,6257,6070,26.2,26.2,26.2,37.46,9.4,9.4,9.4,15.9,13.85,13.85,13.85,4.78,2748.9375,8402,6205.121456017097,645.7135780119835,657.150390625,633.7841186523438,-30,524.8216676053489,521.2022609076537,375.0960194619415,333.48002763885233,12.717673733521124,8627.947416886023,122.50030352697348,767.0805218981965,8.72265625,42.112022399902344,60,60,60,60,0.800000011920929,0.800000011920929,1,0.800000011920929
2026-05-16,澳洲,澳洲,澳洲,印尼,656.1875,662.5625,687,793.0625,6257,6257,6257,6070,26.2,26.2,26.2,37.46,9.4,9.4,9.4,15.9,13.85,13.85,13.85,4.78,2798.8125,8448,6204.0122819945955,650.019593065657,657.1629028320312,640.5546875,-30,524.5915796616498,520.9619843856148,374.5093036856493,335.1162068514644,7.82877926032707,8667.984881145398,111.30895172665491,1805.2293600877533,8.672607421875,42.20582962036133,60,60,60,60,0.800000011920929,0.8999999761581421,1,0.800000011920929
2026-05-18,澳洲,澳洲,澳洲,印尼,685.0625,672.375,637.4375,793.625,6257,6257,6257,6070,26.2,26.2,26.2,37.46,9.4,9.4,9.4,15.9,13.85,13.85,13.85,4.78,2788.5,8428,6203.778599605523,649.9042468449039,659.9059448242188,640.5724487304688,-30,526.5478036397558,522.9539759799343,373.2692543673698,334.4707384131972,8.45280324768563,8672.757844920137,119.9176958479235,1727.8249510157748,8.643959999084473,42.03125,60,60,60,60,0.800000011920929,1,1,0.800000011920929
2026-05-19,澳洲,澳洲,澳洲,印尼,694.5625,718.8125,691.5,761.3125,6257,6257,6257,6070,26.2,26.2,26.2,37.46,9.4,9.4,9.4,15.9,13.85,13.85,13.85,4.78,2866.1875,8450,6207.32933557208,650.0010509442186,667.3430786132812,618.04638671875,-30,527.1412501810762,523.5614254066096,373.00500741943983,340.796568627451,3.3708255538286473,8841.377777091506,125.890316029034,1685.2724062634245,8.43700122833252,41.75,60,60,60,60,0.6000000238418579,0.6000000238418579,1,0.6000000238418579
2026-05-20,澳洲,澳洲,印尼,印尼,794.1875,731.6875,747.4375,753.4375,6387,6387,6070,6070,29.79,29.79,37.46,37.46,9.8,9.8,15.9,15.9,12.4,12.4,4.78,4.78,3026.75,8447,6229.809159990088,649.9294624035925,664.160888671875,629.3074951171875,-30,528.0234510807126,524.4516854444734,367.7348628519746,357.21757322175733,6.552084370046806,9289.973264840484,100.88751981691327,1570.4666700533894,8.72265625,42.15625,60,60,60,60,0.8999999761581421,0.8999999761581421,1,0.8999999761581421
2026-05-21,澳洲,澳洲,印尼,印尼,374.9375,313.9375,248.25,233.5,6387,6387,6070,6070,29.79,29.79,37.46,37.46,9.8,9.8,15.9,15.9,12.4,12.4,4.78,4.78,1170.625,3249,6256.5442605445805,249.8600105921002,660.205078125,-0.298828125,-30,373.6280435040174,371.1109925096907,267.9514928656771,359.550421010425,6.337890319194148,9388.496436597834,44.54887555957855,530.8558456147723,8.598206520080566,42.04969787597656,60,60,60,60,1,1,1,1
2026-05-25,澳洲,澳洲,印尼,印尼,790.3125,703.5,751.3125,724.375,6387,6387,6070,6070,29.79,29.79,37.46,37.46,9.8,9.8,15.9,15.9,12.4,12.4,4.78,4.78,2969.5,8449,6229.467439804681,649.9122782753557,659.4705810546875,640.5597534179688,-30,528.1384204757184,524.7021554620064,372.99360606005735,352.12042653101156,5.091114393669551,9148.810143416162,109.19145380200632,1295.9325710599076,8.721845626831055,42.244503021240234,60,60,60,60,1,1,1,1
2026-05-26,澳洲,澳洲,印尼,印尼,771.4375,677.3125,763.875,739.625,6387,6387,6115,6115,29.79,29.79,38.18,38.18,9.8,9.8,16,16,12.4,12.4,4.25,4.25,2952.25,8441,6248.477855872639,649.7939497613542,667.1138305664062,626.981689453125,-30,522.6561713645525,519.1688344033478,372.7767207933509,348.0157302635882,6.456743537848208,9057.362352442933,123.43106209835433,1048.682540835017,8.598332405090332,42.0625,60,60,60,60,0.6000000238418579,0.6000000238418579,1,0.6000000238418579
2026-05-27,澳洲,澳洲,印尼,印尼,740.6875,674.125,721.0625,728.875,6387,6387,6115,6115,29.79,29.79,38.18,38.18,9.8,9.8,16,16,12.4,12.4,4.25,4.25,2864.75,8451,6249.332489746052,649.5144825810971,662.8738403320312,637.6741333007812,-30,526.167414204239,522.7430127234105,372.11132418347137,339.365355817436,6.326384528436035,8832.820446871541,118.77838452819668,1253.925373848137,8.784677505493164,42.21875,60,60,60,60,0.6000000238418579,0.6000000238418579,1,0.6000000238418579
2026-05-28,澳洲,澳洲,印尼,印尼,773.875,679.4375,703.625,710.375,6387,6387,6115,6115,29.79,29.79,38.18,38.18,9.8,9.8,16,16,12.4,12.4,4.25,4.25,2867.3125,8432,6252.864638053927,649.8343209269102,669.3934936523438,622.520263671875,-30,525.1154038997562,521.6685001929397,372.87216108473365,340.26051547066135,7.573456404768309,8852.410035994637,118.1819704841165,1258.910057292265,8.688641548156738,42.26850509643555,60,60,60,60,0.6000000238418579,0.6000000238418579,1,0.6000000238418579
2026-05-29,澳洲,澳洲,印尼,印尼,776.5,690.875,700.9375,734.875,6387,6387,6092.5,6092.5,29.79,29.79,37.82,37.82,9.8,9.8,15.95,15.95,12.4,12.4,4.52,4.52,2903.1875,8450,6241.350853587652,649.5574542189498,662.5398559570312,623.789794921875,-30,522.8647501523537,519.4557026426505,372.67581465543077,343.927313637253,6.604125724187586,8937.960866855801,115.99848806278784,1415.3100177930748,8.97265625,42.75,60,60,60,60,0.800000011920929,0.800000011920929,1,0.800000011920929
2026-05-30,澳洲,澳洲,印尼,印尼,792.6875,684.4375,700.3125,733.625,6387,6387,6092.5,6092.5,29.79,29.79,37.82,37.82,9.8,9.8,15.95,15.95,12.4,12.4,4.52,4.52,2911.0625,8446,6241.934549241042,649.694562751009,661.8013305664062,638.4271850585938,-30,523.5866895124431,520.1625883292664,372.8657082560117,345.2016814969903,7.29083376941823,8971.03391083813,118.49299378651182,1540.133944187018,8.909756660461426,42.65625,60,60,60,60,0.800000011920929,0.800000011920929,1,0.800000011920929
2026-06-01,澳洲,澳洲,印尼,印尼,938.25,822.4350000000559,774.4375,803.1875,6387,6387,6092.5,6092.5,29.79,29.79,37.82,37.82,9.8,9.8,15.95,15.95,12.4,12.4,4.52,4.52,3338.310000000056,9771,6247.824620092205,649.8050908627717,663.096923828125,631.96826171875,-30,525.2612407540535,521.9636091752486,374.769258621791,344.60944595822343,8.862353043743017,8969.986292492635,112.29178792780095,2751.2364530373043,9.035455703735352,42.875,60,60,60,60,0.800000011920929,0.800000011920929,1,0.800000011920929
2026-06-02,澳洲,澳洲,印尼,印尼,878.5625,868.8774999999441,828.375,863.625,6434,6434,6092.5,6092.5,30.49,30.49,37.82,37.82,10.2,10.2,15.95,15.95,11.88,11.88,4.52,4.52,3439.439999999944,9701,6266.002302700436,647.531268419817,660.7147827148438,638.9609375,-30,522.2239185680043,518.9203338623047,373.6093016833794,353.84474885844384,5.3066948882373275,9228.590569937278,103.75003618464501,1981.1099563564799,9.03515625,42.924808502197266,60,60,60,60,0.6000000238418579,0.6000000238418579,1,0.6000000238418579
2026-06-03,澳洲,澳洲,印尼,印尼,863.125,818.1850000000559,865.25,879.8125,6434,6434,6092.5,6092.5,30.49,30.49,37.82,37.82,10.2,10.2,15.95,15.95,11.88,11.88,4.52,4.52,3426.372500000056,9712,6260.072955071292,646.5531766067076,656.0997924804688,637.69921875,-30,517.0950400950903,513.7954983933273,373.25146491141646,352.6478450805279,7.172835785194573,9183.06660217849,100.12340770645311,1059.1203875319657,8.97265625,42.875,60,60,60,60,1.5,1.5,1,1.5
2026-06-04,澳洲,澳洲,印尼,印尼,885.9375,821.0024999999441,849.3125,869.75,6434,6434,6070,6070,30.49,30.49,37.46,37.46,10.2,10.2,15.9,15.9,11.88,11.88,4.78,4.78,3426.002499999944,9723,6251.356014772316,648.4096368267712,660.1715087890625,636.3008422851562,-30,516.6833521807009,513.3953788402075,373.4596839109704,352.7226529415561,7.044387297491301,9177.161233086095,97.62721951943543,1202.8055868550573,8.937714576721191,42.66193771362305,60,60,60,60,1.2000000476837158,1.2000000476837158,1,1.2000000476837158
2026-06-05,澳洲,澳洲,印尼,印尼,862.5625,835.8774999999441,878.75,875.5625,6434,6434,6070,6070,30.49,30.49,37.46,37.46,10.2,10.2,15.9,15.9,11.88,11.88,4.78,4.78,3452.752499999944,9676,6249.054872887642,646.7814537106877,660.4461059570312,611.2457275390625,-29.04642339820608,516.0551393090225,512.7346619396675,372.7308959284273,355.9962049335827,6.694367041590033,9267.584320201433,99.21496071149399,1400.6054123669137,8.437090873718262,41.4375,60,60,60,60,1,1,1,1.2999999523162842
2026-06-06,澳洲,澳洲,印尼,印尼,844.625,874.8175000000047,870.375,859.375,6434,6434,6070,6070,30.49,30.49,37.46,37.46,10.2,10.2,15.9,15.9,11.88,11.88,4.78,4.78,3449.1925000000047,9746,6251.456114728303,648.5963224523208,659.48046875,636.63671875,-30,516.7432776745037,513.4137785376572,373.3713841068242,353.38213286485814,6.130466871900719,9200.991068825568,100.69103837277567,1100.9600995015146,7.824790000915527,40.40625,60,60,60,60,1.100000023841858,0.8999999761581421,1,1.399999976158142
2026-06-08,澳洲,澳洲,印尼,印尼,845.125,810.4375,895.75,858.9375,6434,6434,6115,6115,30.49,30.49,38.18,38.18,10.2,10.2,16,16,11.88,11.88,4.25,4.25,3410.25,9747,6269.863847958361,649.9003747027854,657.8792724609375,639.82421875,-30,522.2651526542038,518.8585446309091,373.6242891975623,352.00429491768074,8.282261604830813,9181.28565861912,102.6815098087962,1421.1511658120842,7.9498772621154785,40.53693771362305,60,60,60,60,1.2000000476837158,1.2000000476837158,1,1.2000000476837158
2026-06-09,澳洲,澳洲,印尼,印尼,870.75,823.1224999999395,884.25,834.875,6434,6434,6092.5,6092.5,30.49,30.49,37.82,37.82,10.2,10.2,15.95,15.95,11.88,11.88,4.52,4.52,3412.9974999999395,9762,6261.986634182999,649.9710381939587,658.216552734375,641.943115234375,-30,518.306656594287,515.2276707719964,371.7944719606387,352.5692417461205,5.8893341743608065,9190.849018930945,104.08706001907653,1352.3471939695912,7.796875,40.25,60,60,60,60,1,1,1,1
2026-06-10,澳洲,澳洲,印尼,印尼,870.125,840.7550000000047,882.625,859.0625,6434,6434,6115,6115,30.49,30.49,38.18,38.18,10.2,10.2,16,16,11.88,11.88,4.25,4.25,3452.5675000000047,9749,6273.076770403476,649.8614037555197,656.6055297851562,627.270263671875,-30,516.8711017684767,513.582194023425,373.5787234084305,354.62333441663986,6.520476787599545,9266.441706680542,103.9831811266305,970.3604669930401,8.01171875,40.59375,60,60,60,60,1.2000000476837158,1.2000000476837158,1,1.2000000476837158
2026-06-11,澳洲,澳洲,印尼,印尼,907,789.0025000000605,901.625,854.875,6434,6434,6115,6115,30.49,30.49,38.18,38.18,10.2,10.2,16,16,11.88,11.88,4.25,4.25,3452.5025000000605,9669,6271.705113899268,643.2035250846687,659.6967163085938,625.154541015625,-30,516.707496355484,513.9959512305686,372.0925375521844,354.2416292716645,6.4074280041077625,9249.95156956449,107.07754865083885,652.2853394231353,7.8871026039123535,40.40625,60,60,60,60,1,1,1,1
2026-06-12,澳洲,澳洲,印尼,印尼,845.125,807.9974999999395,900.875,873.875,6434,6434,6115,6115,30.49,30.49,38.18,38.18,10.2,10.2,16,16,11.88,11.88,4.25,4.25,3427.8724999999395,9681,6268.8406336583375,646.4107513817985,659.674072265625,634.341796875,-30,520.8652418859782,517.6540109775865,372.0507536420801,354.5615641142967,6.185851285346735,9259.82022309935,107.28780045266161,886.7633043107331,7.921875,40.537025451660156,60,60,60,60,1.2000000476837158,1.2000000476837158,1,1.2000000476837158
2026-06-13,澳洲,澳洲,印尼,印尼,833.125,810,875.625,876.6875,6434,6434,6115,6115,30.49,30.49,38.18,38.18,10.2,10.2,16,16,11.88,11.88,4.25,4.25,3395.4375,9700,6269.370938943804,646.9376705394071,655.5594482421875,637.9063110351562,-30,521.8025888920888,518.474428103708,370.9276013088861,352.6517133141512,6.794649263953805,8976.205222861628,110.42577147219504,1263.6306229652691,8.01171875,40.60654067993164,60,60,60,60,1.2999999523162842,1,1,1.2999999523162842
