日期,磨煤機,煤源_保證,用煤量_保證,熱值_kcalkg_保證,揮發份_pct_保證,總水份_pct_保證,灰份_pct_保證,用煤量合計_保證,發電量_保證_MWh,平均熱值_保證_kcalkg,保證時段發電量_avg_MW,保證時段發電量_max_MW,保證時段發電量_min_MW,燃燒器角度_度,主蒸汽溫度_C,再熱蒸汽溫度_C,溫度Tag_C,原煤耗_g,未燃碳_飛灰保證_pct,熱耗率,SCR入口NOx,SCR入口CO,冷凝器真空度,冷凝器出口水溫_C,燃燒風門開度_A_pct,燃燒風門開度_B_pct,燃燒風門開度_C_pct,燃燒風門開度_D_pct,火上風門開度_FCP,火上風門開度_FCS,火上風門開度_FCT,火上風門開度_FCF
2026-02-11,B,澳洲,779.5,6220,29.85,11.9,13.1,2953.8125,8431,6051.7149235098705,648.3447594215803,651.0776977539062,643.7589111328125,-30,530.085053114635,530.1661897547104,373.9426957542634,352.4729716488111,1.3227318104475283,8920.796206493336,99.83316231261739,2052.9542628529734,7.375731945037842,39.9375,60,60,50,50,1.2999999523162842,1.2000000476837158,1.2999999523162842,1.2000000476837158
2026-02-11,C,印尼,657.625,5858,37.64,16.15,7.74,2953.8125,8431,6051.7149235098705,648.3447594215803,651.0776977539062,643.7589111328125,-30,530.085053114635,530.1661897547104,373.9426957542634,352.4729716488111,1.3227318104475283,8920.796206493336,99.83316231261739,2052.9542628529734,7.375731945037842,39.9375,60,60,50,50,1.2999999523162842,1.2000000476837158,1.2999999523162842,1.2000000476837158
2026-02-11,D,印尼,715.53125,5858,37.64,16.15,7.74,2953.8125,8431,6051.7149235098705,648.3447594215803,651.0776977539062,643.7589111328125,-30,530.085053114635,530.1661897547104,373.9426957542634,352.4729716488111,1.3227318104475283,8920.796206493336,99.83316231261739,2052.9542628529734,7.375731945037842,39.9375,60,60,50,50,1.2999999523162842,1.2000000476837158,1.2999999523162842,1.2000000476837158
2026-02-12,A,澳洲,795.78125,6220,29.85,11.9,13.1,3009.46875,8427,6044.7606201260605,647.903220564508,650.8757934570312,644.2901611328125,-30,527.7817894820972,527.8219137752758,374.4822768969914,355.3219560813019,1.554367349224863,8988.303396313968,94.35969613702096,2634.0174939089725,7.35837984085083,39.90625,60,60,50,50,1.2000000476837158,1.2000000476837158,1.2000000476837158,1.2000000476837158
2026-02-12,B,澳洲,756.84375,6220,29.85,11.9,13.1,3009.46875,8427,6044.7606201260605,647.903220564508,650.8757934570312,644.2901611328125,-30,527.7817894820972,527.8219137752758,374.4822768969914,355.3219560813019,1.554367349224863,8988.303396313968,94.35969613702096,2634.0174939089725,7.35837984085083,39.90625,60,60,50,50,1.2000000476837158,1.2000000476837158,1.2000000476837158,1.2000000476837158
2026-02-12,C,印尼,648.40625,5858,37.64,16.15,7.74,3009.46875,8427,6044.7606201260605,647.903220564508,650.8757934570312,644.2901611328125,-30,527.7817894820972,527.8219137752758,374.4822768969914,355.3219560813019,1.554367349224863,8988.303396313968,94.35969613702096,2634.0174939089725,7.35837984085083,39.90625,60,60,50,50,1.2000000476837158,1.2000000476837158,1.2000000476837158,1.2000000476837158
2026-02-12,D,印尼,808.4375,5858,37.64,16.15,7.74,3009.46875,8427,6044.7606201260605,647.903220564508,650.8757934570312,644.2901611328125,-30,527.7817894820972,527.8219137752758,374.4822768969914,355.3219560813019,1.554367349224863,8988.303396313968,94.35969613702096,2634.0174939089725,7.35837984085083,39.90625,60,60,50,50,1.2000000476837158,1.2000000476837158,1.2000000476837158,1.2000000476837158
2026-02-13,A,澳洲,793.90625,6220,29.85,11.9,13.1,2964.0625,8367,6048.0872113864,642.5239059565317,650.8828125,613.0848999023438,-30,528.4449276893606,528.4752543470161,373.2570912926511,360.09644213471915,0,9119.654300253182,97.93467981042997,2252.1332730770723,7.4375,40.214351654052734,60,60,50,50,1.2000000476837158,1.2000000476837158,1.2000000476837158,1.2000000476837158
2026-02-13,B,澳洲,762.53125,6220,29.85,11.9,13.1,2964.0625,8367,6048.0872113864,642.5239059565317,650.8828125,613.0848999023438,-30,528.4449276893606,528.4752543470161,373.2570912926511,360.09644213471915,0,9119.654300253182,97.93467981042997,2252.1332730770723,7.4375,40.214351654052734,60,60,50,50,1.2000000476837158,1.2000000476837158,1.2000000476837158,1.2000000476837158
2026-02-13,C,印尼,663.9375,5858,37.64,16.15,7.74,2964.0625,8367,6048.0872113864,642.5239059565317,650.8828125,613.0848999023438,-30,528.4449276893606,528.4752543470161,373.2570912926511,360.09644213471915,0,9119.654300253182,97.93467981042997,2252.1332730770723,7.4375,40.214351654052734,60,60,50,50,1.2000000476837158,1.2000000476837158,1.2000000476837158,1.2000000476837158
2026-02-13,D,印尼,743.6875,5858,37.64,16.15,7.74,2964.0625,8367,6048.0872113864,642.5239059565317,650.8828125,613.0848999023438,-30,528.4449276893606,528.4752543470161,373.2570912926511,360.09644213471915,0,9119.654300253182,97.93467981042997,2252.1332730770723,7.4375,40.214351654052734,60,60,50,50,1.2000000476837158,1.2000000476837158,1.2000000476837158,1.2000000476837158
2026-02-14,A,澳洲,753.28125,6220,29.85,11.9,13.1,2888.8125,8137,6046.274680340105,615.8898326746948,654.2715454101562,498.943359375,-30,526.6604358253577,526.6645667034646,370.96151409490636,355.0755453271963,0,8985.261164632111,100.62472898088149,1452.9056870589782,7.34765625,39.875,60,60,50,50,1,1,1,1
2026-02-14,B,澳洲,725.8125,6220,29.85,11.9,13.1,2888.8125,8137,6046.274680340105,615.8898326746948,654.2715454101562,498.943359375,-30,526.6604358253577,526.6645667034646,370.96151409490636,355.0755453271963,0,8985.261164632111,100.62472898088149,1452.9056870589782,7.34765625,39.875,60,60,50,50,1,1,1,1
2026-02-14,C,印尼,671.59375,5864,38.67,17.4,7.08,2888.8125,8137,6046.274680340105,615.8898326746948,654.2715454101562,498.943359375,-30,526.6604358253577,526.6645667034646,370.96151409490636,355.0755453271963,0,8985.261164632111,100.62472898088149,1452.9056870589782,7.34765625,39.875,60,60,50,50,1,1,1,1
2026-02-14,D,印尼,738.125,5864,38.67,17.4,7.08,2888.8125,8137,6046.274680340105,615.8898326746948,654.2715454101562,498.943359375,-30,526.6604358253577,526.6645667034646,370.96151409490636,355.0755453271963,0,8985.261164632111,100.62472898088149,1452.9056870589782,7.34765625,39.875,60,60,50,50,1,1,1,1
2026-02-16,A,澳洲,797.59375,6220,29.85,11.9,13.1,2943.96875,8319,6052.870041504347,639.4138025152104,644.06591796875,632.5859375,-30,529.7357437641115,529.7467378972436,374.78131134735656,352.16788097507833,0,8916.321162876211,93.31041836555657,1412.6477214003462,7.3412909507751465,39.9107551574707,60,60,50,50,1.399999976158142,1.399999976158142,1.399999976158142,1.399999976158142
2026-02-16,B,澳洲,764.28125,6220,29.85,11.9,13.1,2943.96875,8319,6052.870041504347,639.4138025152104,644.06591796875,632.5859375,-30,529.7357437641115,529.7467378972436,374.78131134735656,352.16788097507833,0,8916.321162876211,93.31041836555657,1412.6477214003462,7.3412909507751465,39.9107551574707,60,60,50,50,1.399999976158142,1.399999976158142,1.399999976158142,1.399999976158142
2026-02-16,C,印尼,644.125,5864,38.67,17.4,7.08,2943.96875,8319,6052.870041504347,639.4138025152104,644.06591796875,632.5859375,-30,529.7357437641115,529.7467378972436,374.78131134735656,352.16788097507833,0,8916.321162876211,93.31041836555657,1412.6477214003462,7.3412909507751465,39.9107551574707,60,60,50,50,1.399999976158142,1.399999976158142,1.399999976158142,1.399999976158142
2026-02-16,D,印尼,737.96875,5864,38.67,17.4,7.08,2943.96875,8319,6052.870041504347,639.4138025152104,644.06591796875,632.5859375,-30,529.7357437641115,529.7467378972436,374.78131134735656,352.16788097507833,0,8916.321162876211,93.31041836555657,1412.6477214003462,7.3412909507751465,39.9107551574707,60,60,50,50,1.399999976158142,1.399999976158142,1.399999976158142,1.399999976158142
2026-02-17,A,澳洲,820.90625,6303,27.93,11,12.14,2976.09375,8335,6101.655105790938,640.5618632675132,643.5474243164062,638.3348388671875,-25.158369700926954,514.735654240679,515.0068833919437,373.35247381263986,359.82500679255537,0,9182.95914592107,90.10694621834914,1087.0757331945706,7.614131450653076,40.54031753540039,60,60,50,50,1.5,1.5,1.5,1.5
2026-02-17,B,澳洲,790.21875,6303,27.93,11,12.14,2976.09375,8335,6101.655105790938,640.5618632675132,643.5474243164062,638.3348388671875,-25.158369700926954,514.735654240679,515.0068833919437,373.35247381263986,359.82500679255537,0,9182.95914592107,90.10694621834914,1087.0757331945706,7.614131450653076,40.54031753540039,60,60,50,50,1.5,1.5,1.5,1.5
2026-02-17,C,印尼,657.84375,5864,38.67,17.4,7.08,2976.09375,8335,6101.655105790938,640.5618632675132,643.5474243164062,638.3348388671875,-25.158369700926954,514.735654240679,515.0068833919437,373.35247381263986,359.82500679255537,0,9182.95914592107,90.10694621834914,1087.0757331945706,7.614131450653076,40.54031753540039,60,60,50,50,1.5,1.5,1.5,1.5
2026-02-17,D,印尼,707.125,5864,38.67,17.4,7.08,2976.09375,8335,6101.655105790938,640.5618632675132,643.5474243164062,638.3348388671875,-25.158369700926954,514.735654240679,515.0068833919437,373.35247381263986,359.82500679255537,0,9182.95914592107,90.10694621834914,1087.0757331945706,7.614131450653076,40.54031753540039,60,60,50,50,1.5,1.5,1.5,1.5
2026-02-18,A,澳洲,830.9375,6303,27.93,11,12.14,2991.03125,8348,6105.008995643225,640.2601525972566,642.04345703125,637.79296875,-25.372347478061688,519.6856831894506,519.9409137540462,374.0726655535686,357.52278333561736,0,9127.075486004522,90.70123494921438,838.8208825387004,7.6875,40.80790710449219,60,60,50,50,1.5,1.5,1.5,1.5
2026-02-18,B,澳洲,811.125,6303,27.93,11,12.14,2991.03125,8348,6105.008995643225,640.2601525972566,642.04345703125,637.79296875,-25.372347478061688,519.6856831894506,519.9409137540462,374.0726655535686,357.52278333561736,0,9127.075486004522,90.70123494921438,838.8208825387004,7.6875,40.80790710449219,60,60,50,50,1.5,1.5,1.5,1.5
2026-02-18,C,印尼,653.65625,5864,38.67,17.4,7.08,2991.03125,8348,6105.008995643225,640.2601525972566,642.04345703125,637.79296875,-25.372347478061688,519.6856831894506,519.9409137540462,374.0726655535686,357.52278333561736,0,9127.075486004522,90.70123494921438,838.8208825387004,7.6875,40.80790710449219,60,60,50,50,1.5,1.5,1.5,1.5
2026-02-18,D,印尼,695.3125,5864,38.67,17.4,7.08,2991.03125,8348,6105.008995643225,640.2601525972566,642.04345703125,637.79296875,-25.372347478061688,519.6856831894506,519.9409137540462,374.0726655535686,357.52278333561736,0,9127.075486004522,90.70123494921438,838.8208825387004,7.6875,40.80790710449219,60,60,50,50,1.5,1.5,1.5,1.5
2026-02-19,A,澳洲,806.25,6303,27.93,11,12.14,2964.125,8276,6102.795228355754,636.2182914558274,642.5919189453125,623.9927368164062,-21.234539107593427,517.7932154272523,517.9399623236693,375.0148753680841,356.7504295532646,0,9108.600503281788,89.52766607728455,1058.1894890865706,7.7734375,40.89760208129883,60,60,50,50,1.5,1.5,1.5,1.5
2026-02-19,B,澳洲,806.09375,6303,27.93,11,12.14,2964.125,8276,6102.795228355754,636.2182914558274,642.5919189453125,623.9927368164062,-21.234539107593427,517.7932154272523,517.9399623236693,375.0148753680841,356.7504295532646,0,9108.600503281788,89.52766607728455,1058.1894890865706,7.7734375,40.89760208129883,60,60,50,50,1.5,1.5,1.5,1.5
2026-02-19,C,印尼,634.90625,5864,38.67,17.4,7.08,2964.125,8276,6102.795228355754,636.2182914558274,642.5919189453125,623.9927368164062,-21.234539107593427,517.7932154272523,517.9399623236693,375.0148753680841,356.7504295532646,0,9108.600503281788,89.52766607728455,1058.1894890865706,7.7734375,40.89760208129883,60,60,50,50,1.5,1.5,1.5,1.5
2026-02-19,D,印尼,716.875,5864,38.67,17.4,7.08,2964.125,8276,6102.795228355754,636.2182914558274,642.5919189453125,623.9927368164062,-21.234539107593427,517.7932154272523,517.9399623236693,375.0148753680841,356.7504295532646,0,9108.600503281788,89.52766607728455,1058.1894890865706,7.7734375,40.89760208129883,60,60,50,50,1.5,1.5,1.5,1.5
2026-02-20,A,澳洲,790.34375,6303,27.93,11,12.14,2968.125,8216,6100.938902926932,632.2549090373242,636.5241088867188,627.084228515625,-20.775226361306427,513.5372406942461,513.7686942410286,374.46902087277465,360.7826765574651,0,9207.934769871106,89.18329400845501,1300.989832436642,7.73289680480957,40.77669143676758,60,60,50,50,1.5,1.5,1.5,1.5
2026-02-20,B,澳洲,811.625,6303,27.93,11,12.14,2968.125,8216,6100.938902926932,632.2549090373242,636.5241088867188,627.084228515625,-20.775226361306427,513.5372406942461,513.7686942410286,374.46902087277465,360.7826765574651,0,9207.934769871106,89.18329400845501,1300.989832436642,7.73289680480957,40.77669143676758,60,60,50,50,1.5,1.5,1.5,1.5
2026-02-20,C,印尼,662.5625,5864,38.67,17.4,7.08,2968.125,8216,6100.938902926932,632.2549090373242,636.5241088867188,627.084228515625,-20.775226361306427,513.5372406942461,513.7686942410286,374.46902087277465,360.7826765574651,0,9207.934769871106,89.18329400845501,1300.989832436642,7.73289680480957,40.77669143676758,60,60,50,50,1.5,1.5,1.5,1.5
2026-02-20,D,印尼,703.59375,5864,38.67,17.4,7.08,2968.125,8216,6100.938902926932,632.2549090373242,636.5241088867188,627.084228515625,-20.775226361306427,513.5372406942461,513.7686942410286,374.46902087277465,360.7826765574651,0,9207.934769871106,89.18329400845501,1300.989832436642,7.73289680480957,40.77669143676758,60,60,50,50,1.5,1.5,1.5,1.5
2026-02-23,A,澳洲,772.375,6303,27.93,11,12.14,2898,8154,6160.938837129054,626.9836820714614,638.5625,612.830078125,-19.81919548151743,512.2431317887953,512.4134359140226,374.2060773610459,356.0411473421815,1.4300846037134038,9173.689154904669,92.94486354623,726.4663642434513,7.607678413391113,40.5,60,60,50,50,1.5,1.5,1.5,1.5
2026-02-23,B,澳洲,791.125,6303,27.93,11,12.14,2898,8154,6160.938837129054,626.9836820714614,638.5625,612.830078125,-19.81919548151743,512.2431317887953,512.4134359140226,374.2060773610459,356.0411473421815,1.4300846037134038,9173.689154904669,92.94486354623,726.4663642434513,7.607678413391113,40.5,60,60,50,50,1.5,1.5,1.5,1.5
2026-02-23,C,印尼,631.5,5994.5,38.19,15.52,5.92,2898,8154,6160.938837129054,626.9836820714614,638.5625,612.830078125,-19.81919548151743,512.2431317887953,512.4134359140226,374.2060773610459,356.0411473421815,1.4300846037134038,9173.689154904669,92.94486354623,726.4663642434513,7.607678413391113,40.5,60,60,50,50,1.5,1.5,1.5,1.5
2026-02-23,D,印尼,703,5994.5,38.19,15.52,5.92,2898,8154,6160.938837129054,626.9836820714614,638.5625,612.830078125,-19.81919548151743,512.2431317887953,512.4134359140226,374.2060773610459,356.0411473421815,1.4300846037134038,9173.689154904669,92.94486354623,726.4663642434513,7.607678413391113,40.5,60,60,50,50,1.5,1.5,1.5,1.5
2026-02-24,A,澳洲,756.46875,6303,27.93,11,12.14,2867.4375,8147,6158.005874147213,623.1193016422984,631.1116333007812,616.1241455078125,-20.91100865678714,514.6610187813449,514.7985219735929,374.42425185884053,354.49231937879813,1.3957209348382864,9132.371302354828,89.41977064322937,725.0831494343555,7.330604076385498,39.99551773071289,60,60,50,50,1.5,1.5,1.5,1.5
2026-02-24,B,澳洲,763.28125,6303,27.93,11,12.14,2867.4375,8147,6158.005874147213,623.1193016422984,631.1116333007812,616.1241455078125,-20.91100865678714,514.6610187813449,514.7985219735929,374.42425185884053,354.49231937879813,1.3957209348382864,9132.371302354828,89.41977064322937,725.0831494343555,7.330604076385498,39.99551773071289,60,60,50,50,1.5,1.5,1.5,1.5
2026-02-24,C,印尼,622.6875,5994.5,38.19,15.52,5.92,2867.4375,8147,6158.005874147213,623.1193016422984,631.1116333007812,616.1241455078125,-20.91100865678714,514.6610187813449,514.7985219735929,374.42425185884053,354.49231937879813,1.3957209348382864,9132.371302354828,89.41977064322937,725.0831494343555,7.330604076385498,39.99551773071289,60,60,50,50,1.5,1.5,1.5,1.5
2026-02-24,D,印尼,725,5994.5,38.19,15.52,5.92,2867.4375,8147,6158.005874147213,623.1193016422984,631.1116333007812,616.1241455078125,-20.91100865678714,514.6610187813449,514.7985219735929,374.42425185884053,354.49231937879813,1.3957209348382864,9132.371302354828,89.41977064322937,725.0831494343555,7.330604076385498,39.99551773071289,60,60,50,50,1.5,1.5,1.5,1.5
2026-02-25,A,澳洲,781.46875,6303,27.93,11,12.14,2912,8133,6160.001842054431,625.7665825963326,636.522216796875,619.10546875,-18.949786283780853,503.78906523175255,504.13599225993045,373.8642096165806,360.1087911345361,1.4243163604605633,9279.506788916482,87.3508442344568,1398.1530373809892,7.01171875,39.098270416259766,60,60,50,50,1.5,1.5,1.5,1.5
2026-02-25,B,澳洲,791.375,6303,27.93,11,12.14,2912,8133,6160.001842054431,625.7665825963326,636.522216796875,619.10546875,-18.949786283780853,503.78906523175255,504.13599225993045,373.8642096165806,360.1087911345361,1.4243163604605633,9279.506788916482,87.3508442344568,1398.1530373809892,7.01171875,39.098270416259766,60,60,50,50,1.5,1.5,1.5,1.5
2026-02-25,C,印尼,609.75,5992.05,37.76,15.01,6.19,2912,8133,6160.001842054431,625.7665825963326,636.522216796875,619.10546875,-18.949786283780853,503.78906523175255,504.13599225993045,373.8642096165806,360.1087911345361,1.4243163604605633,9279.506788916482,87.3508442344568,1398.1530373809892,7.01171875,39.098270416259766,60,60,50,50,1.5,1.5,1.5,1.5
2026-02-25,D,印尼,729.40625,5992.05,37.76,15.01,6.19,2912,8133,6160.001842054431,625.7665825963326,636.522216796875,619.10546875,-18.949786283780853,503.78906523175255,504.13599225993045,373.8642096165806,360.1087911345361,1.4243163604605633,9279.506788916482,87.3508442344568,1398.1530373809892,7.01171875,39.098270416259766,60,60,50,50,1.5,1.5,1.5,1.5
2026-02-26,A,澳洲,724.5,6303,27.93,11,12.14,2885.9375,8150,6219.179101245262,624.4125535579593,631.1531982421875,617.6725463867188,-5.733410952950988,512.7914341685107,512.5697298952381,368.3962382831232,355.2095974919094,1.6592076315338735,9242.181462024675,93.52124892720177,3404.827879922774,7.341162204742432,39.90182113647461,60,60,50,50,1.5,1.5,1.5,1.5
2026-02-26,B,澳洲,755.03125,6303,27.93,11,12.14,2885.9375,8150,6219.179101245262,624.4125535579593,631.1531982421875,617.6725463867188,-5.733410952950988,512.7914341685107,512.5697298952381,368.3962382831232,355.2095974919094,1.6592076315338735,9242.181462024675,93.52124892720177,3404.827879922774,7.341162204742432,39.90182113647461,60,60,50,50,1.5,1.5,1.5,1.5
2026-02-26,C,印尼,651.65625,6131,38.73,14.89,4.1,2885.9375,8150,6219.179101245262,624.4125535579593,631.1531982421875,617.6725463867188,-5.733410952950988,512.7914341685107,512.5697298952381,368.3962382831232,355.2095974919094,1.6592076315338735,9242.181462024675,93.52124892720177,3404.827879922774,7.341162204742432,39.90182113647461,60,60,50,50,1.5,1.5,1.5,1.5
2026-02-26,D,印尼,754.75,6131,38.73,14.89,4.1,2885.9375,8150,6219.179101245262,624.4125535579593,631.1531982421875,617.6725463867188,-5.733410952950988,512.7914341685107,512.5697298952381,368.3962382831232,355.2095974919094,1.6592076315338735,9242.181462024675,93.52124892720177,3404.827879922774,7.341162204742432,39.90182113647461,60,60,50,50,1.5,1.5,1.5,1.5
2026-03-04,A,澳洲,831.2284579167026,6303,27.93,11,12.14,3265.8200816668104,8437,6070.784117975323,648.4208210118286,650.34326171875,645.8768310546875,-30,528.3126144214054,528.2844167255685,381.9610501262538,386.18899483356904,1.095586339299652,9810.040787886757,101.51293205788069,1554.0520921302268,8.204495429992676,41.90625,60,60,50,50,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929
2026-03-04,B,印尼,871.8222079167026,5991.5,37.67,14.9,6.25,3265.8200816668104,8437,6070.784117975323,648.4208210118286,650.34326171875,645.8768310546875,-30,528.3126144214054,528.2844167255685,381.9610501262538,386.18899483356904,1.095586339299652,9810.040787886757,101.51293205788069,1554.0520921302268,8.204495429992676,41.90625,60,60,50,50,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929
2026-03-04,C,印尼,747.7597079167026,5991.5,37.67,14.9,6.25,3265.8200816668104,8437,6070.784117975323,648.4208210118286,650.34326171875,645.8768310546875,-30,528.3126144214054,528.2844167255685,381.9610501262538,386.18899483356904,1.095586339299652,9810.040787886757,101.51293205788069,1554.0520921302268,8.204495429992676,41.90625,60,60,50,50,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929
2026-03-04,D,印尼,815.0097079167026,5991.5,37.67,14.9,6.25,3265.8200816668104,8437,6070.784117975323,648.4208210118286,650.34326171875,645.8768310546875,-30,528.3126144214054,528.2844167255685,381.9610501262538,386.18899483356904,1.095586339299652,9810.040787886757,101.51293205788069,1554.0520921302268,8.204495429992676,41.90625,60,60,50,50,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929
2026-03-05,A,澳洲,842.1659579166444,6303,27.93,11,12.14,3289.0075816665776,8437,6071.261049306584,648.5052645554018,650.876953125,646.3955688476562,-30,528.077264576007,528.0782176454354,380.12413540032816,389.5390654388631,1.3611916099787609,9896.43315150343,103.36960694491101,1398.2328664482097,8.316758155822754,42.214195251464844,60,60,50,50,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579
2026-03-05,B,印尼,865.1972079166444,5991.5,37.67,14.9,6.25,3289.0075816665776,8437,6071.261049306584,648.5052645554018,650.876953125,646.3955688476562,-30,528.077264576007,528.0782176454354,380.12413540032816,389.5390654388631,1.3611916099787609,9896.43315150343,103.36960694491101,1398.2328664482097,8.316758155822754,42.214195251464844,60,60,50,50,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579
2026-03-05,C,印尼,754.5722079166444,5991.5,37.67,14.9,6.25,3289.0075816665776,8437,6071.261049306584,648.5052645554018,650.876953125,646.3955688476562,-30,528.077264576007,528.0782176454354,380.12413540032816,389.5390654388631,1.3611916099787609,9896.43315150343,103.36960694491101,1398.2328664482097,8.316758155822754,42.214195251464844,60,60,50,50,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579
2026-03-05,D,印尼,827.0722079166444,5991.5,37.67,14.9,6.25,3289.0075816665776,8437,6071.261049306584,648.5052645554018,650.876953125,646.3955688476562,-30,528.077264576007,528.0782176454354,380.12413540032816,389.5390654388631,1.3611916099787609,9896.43315150343,103.36960694491101,1398.2328664482097,8.316758155822754,42.214195251464844,60,60,50,50,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579
2026-03-06,A,澳洲,813.9159579167026,6303,27.93,11,12.14,3310.1950816668104,8385,5963.646705715631,644.5362201505305,650.5386352539062,635.7781982421875,-30,526.4211884715673,526.4335605787194,379.4042313519646,394.59626232094257,2.0781164102226173,9845.56370400594,103.99374040374366,1944.456793363137,8.1875,41.875,60,60,50,50,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579
2026-03-06,B,印尼,888.5097079167026,5853,37.69,15.36,6.59,3310.1950816668104,8385,5963.646705715631,644.5362201505305,650.5386352539062,635.7781982421875,-30,526.4211884715673,526.4335605787194,379.4042313519646,394.59626232094257,2.0781164102226173,9845.56370400594,103.99374040374366,1944.456793363137,8.1875,41.875,60,60,50,50,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579
2026-03-06,C,印尼,770.8847079167026,5853,37.69,15.36,6.59,3310.1950816668104,8385,5963.646705715631,644.5362201505305,650.5386352539062,635.7781982421875,-30,526.4211884715673,526.4335605787194,379.4042313519646,394.59626232094257,2.0781164102226173,9845.56370400594,103.99374040374366,1944.456793363137,8.1875,41.875,60,60,50,50,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579
2026-03-06,D,印尼,836.8847079167026,5853,37.69,15.36,6.59,3310.1950816668104,8385,5963.646705715631,644.5362201505305,650.5386352539062,635.7781982421875,-30,526.4211884715673,526.4335605787194,379.4042313519646,394.59626232094257,2.0781164102226173,9845.56370400594,103.99374040374366,1944.456793363137,8.1875,41.875,60,60,50,50,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579
2026-03-09,A,澳洲,790.8847079166444,6303,27.93,11,12.14,2965.5700816665776,7570,6093.9304846788355,581.687284301976,649.0536499023438,-0.3961089253425598,-10.580584449841238,510.2693989941531,510.54742572130755,370.40830498034387,413.85088043058715,,10569.155816878196,87.64104376729492,1751.4012066775272,8.125,41.870704650878906,60,60,50,50,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579
2026-03-09,B,澳洲,796.8847079166444,6303,27.93,11,12.14,2965.5700816665776,7570,6093.9304846788355,581.687284301976,649.0536499023438,-0.3961089253425598,-10.580584449841238,510.2693989941531,510.54742572130755,370.40830498034387,413.85088043058715,,10569.155816878196,87.64104376729492,1751.4012066775272,8.125,41.870704650878906,60,60,50,50,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579
2026-03-09,C,印尼,664.2597079166444,5853,37.69,15.36,6.59,2965.5700816665776,7570,6093.9304846788355,581.687284301976,649.0536499023438,-0.3961089253425598,-10.580584449841238,510.2693989941531,510.54742572130755,370.40830498034387,413.85088043058715,,10569.155816878196,87.64104376729492,1751.4012066775272,8.125,41.870704650878906,60,60,50,50,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579
2026-03-09,D,印尼,713.5409579166444,5853,37.69,15.36,6.59,2965.5700816665776,7570,6093.9304846788355,581.687284301976,649.0536499023438,-0.3961089253425598,-10.580584449841238,510.2693989941531,510.54742572130755,370.40830498034387,413.85088043058715,,10569.155816878196,87.64104376729492,1751.4012066775272,8.125,41.870704650878906,60,60,50,50,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579
2026-03-10,A,澳洲,753.6034579167026,6303,27.93,11,12.14,3097.8513316668104,8163,5962.469926008377,628.4930807050232,633.0985107421875,613.9921875,7.5704340430171895,516.3775804914782,516.7003868083515,372.0544008611108,382.25057007448237,1.2317346447442254,9531.60328016672,83.92953554626621,1455.7245437739145,7.9375,41.09375,60,60,50,50,1.5,1.5,1.5,1.5
2026-03-10,B,印尼,872.7597079167026,5853,37.69,15.36,6.59,3097.8513316668104,8163,5962.469926008377,628.4930807050232,633.0985107421875,613.9921875,7.5704340430171895,516.3775804914782,516.7003868083515,372.0544008611108,382.25057007448237,1.2317346447442254,9531.60328016672,83.92953554626621,1455.7245437739145,7.9375,41.09375,60,60,50,50,1.5,1.5,1.5,1.5
2026-03-10,C,印尼,676.4159579167026,5853,37.69,15.36,6.59,3097.8513316668104,8163,5962.469926008377,628.4930807050232,633.0985107421875,613.9921875,7.5704340430171895,516.3775804914782,516.7003868083515,372.0544008611108,382.25057007448237,1.2317346447442254,9531.60328016672,83.92953554626621,1455.7245437739145,7.9375,41.09375,60,60,50,50,1.5,1.5,1.5,1.5
2026-03-10,D,印尼,795.0722079167026,5853,37.69,15.36,6.59,3097.8513316668104,8163,5962.469926008377,628.4930807050232,633.0985107421875,613.9921875,7.5704340430171895,516.3775804914782,516.7003868083515,372.0544008611108,382.25057007448237,1.2317346447442254,9531.60328016672,83.92953554626621,1455.7245437739145,7.9375,41.09375,60,60,50,50,1.5,1.5,1.5,1.5
2026-03-11,A,澳洲,759.2597079166444,6303,27.93,11,12.14,3095.6638316665776,8174,5963.369499771735,627.3562195136419,638.0380249023438,610.703369140625,6.703059521096442,514.728865055172,515.0576441537999,371.77170330545175,377.422304498748,1.8453431255688242,9415.97252712601,82.98673205363477,1454.2801633186048,7.857420444488525,41.09375,60,60,50,50,1.5,1.5,1.5,1.5
